Order_ID,Order_Date,Ship_Date,Customer_ID,Segment,Region,State,City,Category,Sub_Category,Product_Name,Sales,Quantity,Discount,Profit
ORD-00880,2025-02-20,2025-02-22,CUST-0121,Corporate,South,South Carolina,Charleston,Office Supplies,Binders,Document Folder Set,33.27,3,0.3,2.7
ORD-00534,2025-02-21,2025-02-23,CUST-0204,Corporate,West,Nevada,Reno,Technology,Accessories,Wireless Mouse,30.09,1,0.0,5.46
ORD-00164,2025-02-21,2025-02-22,CUST-0120,Consumer,South,Alabama,Mobile,Technology,Phones,Budget Smartphone X,720.85,2,0.15,83.08
ORD-01061,2025-02-21,2025-02-26,CUST-0292,Consumer,Central,Ohio,Cleveland,Furniture,Tables,Meeting Table,1421.64,3,0.1,139.43
ORD-00930,2025-02-21,2025-02-25,CUST-0083,Consumer,South,Alabama,Birmingham,Technology,Accessories,Wireless Mouse,24.86,1,0.15,2.54
ORD-00014,2025-02-21,2025-02-22,CUST-0385,Consumer,South,South Carolina,Charleston,Technology,Phones,5G Phone Max,447.83,1,0.3,5.46
ORD-01011,2025-02-21,2025-02-26,CUST-0352,Consumer,South,Louisiana,New Orleans,Office Supplies,Binders,Premium Binder,97.13,6,0.05,16.7
ORD-01183,2025-02-22,2025-02-26,CUST-0178,Consumer,Central,Michigan,Grand Rapids,Technology,Accessories,USB-C Hub,165.32,4,0.15,18.17
ORD-00511,2025-02-22,2025-02-25,CUST-0039,Corporate,East,Georgia,Augusta,Furniture,Desks,Compact Study Desk,538.35,3,0.15,44.04
ORD-00538,2025-02-22,2025-02-26,CUST-0046,Small Business,Central,Ohio,Cleveland,Furniture,Desks,Compact Study Desk,1158.59,7,0.2,60.87
ORD-00007,2025-02-22,2025-02-23,CUST-0136,Consumer,South,South Carolina,Charleston,Office Supplies,Binders,Premium Binder,116.24,7,0.0,27.04
ORD-00052,2025-02-23,2025-02-26,CUST-0103,Small Business,South,Louisiana,Baton Rouge,Office Supplies,Storage,Archive Box Set,212.26,7,0.15,36.16
ORD-00681,2025-02-23,2025-02-27,CUST-0257,Consumer,Central,Wisconsin,Milwaukee,Office Supplies,Paper,Recycled Paper Pack,24.89,1,0.1,4.51
ORD-01383,2025-02-23,2025-02-24,CUST-0180,Consumer,West,Arizona,Tucson,Technology,Phones,Smartphone Pro 12,1601.46,2,0.0,300.89
ORD-00726,2025-02-24,2025-02-27,CUST-0195,Consumer,East,Georgia,Augusta,Furniture,Chairs,Visitor Chair,947.16,7,0.0,161.8
ORD-01377,2025-02-24,2025-02-27,CUST-0391,Consumer,South,Tennessee,Nashville,Office Supplies,Paper,Recycled Paper Pack,63.45,3,0.2,6.64
ORD-00616,2025-02-25,2025-02-26,CUST-0073,Consumer,West,Washington,Spokane,Office Supplies,Storage,Archive Box Set,137.9,4,0.0,37.75
ORD-00851,2025-02-25,2025-02-28,CUST-0304,Consumer,Central,Michigan,Grand Rapids,Office Supplies,Paper,Copy Paper Box,156.1,5,0.05,34.9
ORD-00663,2025-02-25,2025-03-01,CUST-0250,Consumer,East,Pennsylvania,Allentown,Technology,Phones,5G Phone Max,3662.96,6,0.05,616.77
ORD-01052,2025-02-25,2025-02-27,CUST-0021,Corporate,East,Virginia,Norfolk,Technology,Laptops,Business Laptop 14,3656.87,4,0.05,511.65
ORD-01153,2025-02-26,2025-03-02,CUST-0027,Consumer,East,Virginia,Virginia Beach,Office Supplies,Paper,Premium Printing Paper,43.46,1,0.05,10.7
ORD-00644,2025-02-26,2025-03-03,CUST-0131,Consumer,East,Florida,Miami,Office Supplies,Binders,Document Folder Set,35.81,3,0.15,6.04
ORD-00150,2025-02-27,2025-03-03,CUST-0333,Consumer,East,Pennsylvania,Allentown,Technology,Accessories,Mechanical Keyboard,488.38,7,0.05,76.33
ORD-01166,2025-02-27,2025-02-28,CUST-0180,Consumer,West,California,San Diego,Technology,Laptops,Gaming Laptop G5,7871.16,6,0.0,1593.55
ORD-00193,2025-02-27,2025-03-03,CUST-0279,Consumer,South,South Carolina,Charleston,Technology,Laptops,Gaming Laptop G5,5034.64,4,0.1,530.02
ORD-01162,2025-02-27,2025-03-02,CUST-0059,Consumer,South,Tennessee,Knoxville,Technology,Phones,Budget Smartphone X,2538.42,6,0.0,398.61
ORD-00518,2025-02-27,2025-03-04,CUST-0342,Consumer,Central,Illinois,Chicago,Office Supplies,Paper,Premium Printing Paper,76.94,2,0.1,12.46
ORD-00478,2025-02-27,2025-03-04,CUST-0221,Consumer,Central,Ohio,Cleveland,Office Supplies,Storage,File Storage Box,83.84,5,0.2,12.2
ORD-00711,2025-02-28,2025-03-04,CUST-0189,Consumer,East,Virginia,Richmond,Office Supplies,Paper,Recycled Paper Pack,81.07,3,0.05,14.96
ORD-00767,2025-02-28,2025-03-01,CUST-0398,Corporate,West,California,Fresno,Technology,Laptops,Business Laptop 14,3912.94,5,0.15,452.91
ORD-01434,2025-02-28,2025-03-02,CUST-0266,Consumer,Central,Ohio,Cincinnati,Office Supplies,Binders,Premium Binder,74.11,5,0.15,12.08
ORD-00524,2025-02-28,2025-03-03,CUST-0397,Small Business,West,Oregon,Eugene,Office Supplies,Paper,Recycled Paper Pack,23.07,1,0.15,3.56
ORD-00284,2025-02-28,2025-03-03,CUST-0248,Consumer,South,South Carolina,Charleston,Technology,Phones,Budget Smartphone X,1656.4,5,0.2,133.71
ORD-00240,2025-02-28,2025-03-01,CUST-0349,Consumer,East,Pennsylvania,Allentown,Furniture,Desks,Compact Study Desk,646.75,3,0.0,87.04
ORD-00791,2025-03-01,2025-03-06,CUST-0291,Small Business,Central,Wisconsin,Milwaukee,Technology,Accessories,Mechanical Keyboard,587.91,7,0.0,107.62
ORD-00686,2025-03-02,2025-03-06,CUST-0055,Consumer,Central,Ohio,Cleveland,Technology,Phones,5G Phone Max,3143.82,6,0.2,252.5
ORD-01302,2025-03-02,2025-03-05,CUST-0287,Small Business,South,Tennessee,Nashville,Office Supplies,Storage,File Storage Box,54.73,3,0.1,8.11
ORD-00448,2025-03-02,2025-03-04,CUST-0115,Small Business,Central,Michigan,Grand Rapids,Office Supplies,Paper,Premium Printing Paper,225.17,6,0.15,30.25
ORD-00211,2025-03-02,2025-03-07,CUST-0340,Consumer,South,South Carolina,Charleston,Technology,Phones,Smartphone Pro 12,3869.65,5,0.05,582.98
ORD-00825,2025-03-02,2025-03-03,CUST-0057,Corporate,West,California,San Jose,Technology,Phones,Smartphone Pro 12,3000.84,4,0.0,596.47
ORD-01463,2025-03-02,2025-03-05,CUST-0129,Consumer,West,Arizona,Tucson,Office Supplies,Binders,Document Folder Set,53.1,5,0.3,4.68
ORD-00162,2025-03-03,2025-03-08,CUST-0213,Corporate,East,Georgia,Savannah,Office Supplies,Storage,Desktop Organizer,165.3,7,0.1,34.67
ORD-00038,2025-03-03,2025-03-07,CUST-0339,Consumer,South,North Carolina,Raleigh,Technology,Phones,Smartphone Pro 12,2327.7,3,0.0,494.41
ORD-00064,2025-03-03,2025-03-07,CUST-0113,Consumer,West,Washington,Tacoma,Office Supplies,Binders,Premium Binder,78.15,6,0.3,5.16
ORD-00008,2025-03-04,2025-03-08,CUST-0033,Corporate,East,Florida,Miami,Furniture,Tables,Meeting Table,978.99,2,0.05,148.56
ORD-01010,2025-03-04,2025-03-07,CUST-0170,Consumer,West,Oregon,Portland,Technology,Phones,Budget Smartphone X,2164.91,6,0.1,223.96
ORD-01085,2025-03-04,2025-03-09,CUST-0024,Corporate,South,Tennessee,Knoxville,Technology,Accessories,USB-C Hub,285.71,7,0.2,20.51
ORD-00640,2025-03-04,2025-03-05,CUST-0301,Consumer,Central,Ohio,Columbus,Technology,Accessories,USB-C Hub,92.14,2,0.0,18.86
ORD-00824,2025-03-05,2025-03-10,CUST-0079,Corporate,West,Nevada,Las Vegas,Technology,Phones,Smartphone Pro 12,2621.07,5,0.3,46.11
ORD-00700,2025-03-05,2025-03-06,CUST-0210,Small Business,East,New York,New York City,Office Supplies,Binders,Document Folder Set,43.99,3,0.05,8.87
ORD-01370,2025-03-05,2025-03-08,CUST-0367,Corporate,Central,Illinois,Springfield,Furniture,Chairs,Executive Chair,326.08,1,0.15,23.7
ORD-01307,2025-03-05,2025-03-06,CUST-0141,Consumer,East,Pennsylvania,Philadelphia,Furniture,Tables,Meeting Table,490.1,1,0.1,55.36
ORD-00440,2025-03-06,2025-03-11,CUST-0022,Consumer,Central,Texas,Houston,Technology,Accessories,Mechanical Keyboard,528.57,7,0.0,89.94
ORD-00671,2025-03-06,2025-03-08,CUST-0329,Consumer,South,Louisiana,Baton Rouge,Office Supplies,Paper,Premium Printing Paper,134.73,3,0.0,30.58
ORD-01023,2025-03-06,2025-03-09,CUST-0246,Corporate,South,Alabama,Mobile,Office Supplies,Binders,Document Folder Set,32.22,3,0.3,1.96
ORD-00100,2025-03-06,2025-03-07,CUST-0399,Consumer,Central,Texas,Austin,Technology,Laptops,Ultrabook Air 13,6243.86,6,0.1,908.59
ORD-01423,2025-03-06,2025-03-07,CUST-0054,Small Business,South,Alabama,Montgomery,Furniture,Tables,Side Table,616.17,4,0.0,98.38
ORD-01404,2025-03-07,2025-03-11,CUST-0292,Consumer,East,New York,Buffalo,Office Supplies,Paper,Premium Printing Paper,259.6,6,0.1,46.07
ORD-01316,2025-03-07,2025-03-08,CUST-0391,Consumer,East,Florida,Tampa,Technology,Phones,5G Phone Max,3896.81,7,0.1,455.99
ORD-01323,2025-03-07,2025-03-12,CUST-0133,Corporate,West,California,Fresno,Furniture,Desks,Standing Desk,462.28,1,0.0,88.33
ORD-00858,2025-03-07,2025-03-11,CUST-0043,Corporate,Central,Wisconsin,Madison,Office Supplies,Storage,Desktop Organizer,197.41,7,0.0,47.25
ORD-00642,2025-03-07,2025-03-12,CUST-0116,Small Business,Central,Michigan,Detroit,Furniture,Desks,Office Work Desk,1706.88,7,0.2,95.75
ORD-00459,2025-03-07,2025-03-09,CUST-0100,Consumer,Central,Texas,Austin,Office Supplies,Paper,Premium Printing Paper,154.11,4,0.2,19.97
ORD-00712,2025-03-07,2025-03-08,CUST-0018,Consumer,Central,Texas,San Antonio,Office Supplies,Binders,Document Folder Set,54.56,4,0.1,10.78
ORD-00875,2025-03-07,2025-03-11,CUST-0149,Consumer,West,Arizona,Phoenix,Office Supplies,Binders,A4 Ring Binder,50.6,5,0.2,6.79
ORD-00803,2025-03-08,2025-03-13,CUST-0257,Consumer,South,North Carolina,Raleigh,Technology,Phones,Budget Smartphone X,1531.89,4,0.0,285.71
ORD-01418,2025-03-08,2025-03-09,CUST-0239,Corporate,Central,Illinois,Chicago,Furniture,Chairs,Visitor Chair,696.54,6,0.15,45.46
ORD-01309,2025-03-08,2025-03-11,CUST-0310,Consumer,West,Washington,Spokane,Office Supplies,Binders,A4 Ring Binder,23.91,2,0.0,6.09
ORD-00630,2025-03-09,2025-03-12,CUST-0153,Consumer,West,Arizona,Tucson,Technology,Accessories,Wireless Mouse,68.26,3,0.15,6.19
ORD-00661,2025-03-09,2025-03-11,CUST-0200,Consumer,South,Louisiana,New Orleans,Office Supplies,Binders,Document Folder Set,39.72,3,0.1,7.35
ORD-00750,2025-03-09,2025-03-10,CUST-0175,Consumer,South,South Carolina,Columbia,Technology,Phones,Budget Smartphone X,413.72,1,0.0,60.78
ORD-00827,2025-03-09,2025-03-11,CUST-0246,Small Business,South,Tennessee,Memphis,Office Supplies,Paper,Premium Printing Paper,291.89,7,0.0,63.93
ORD-00822,2025-03-09,2025-03-10,CUST-0376,Consumer,West,California,San Diego,Office Supplies,Binders,A4 Ring Binder,52.56,5,0.1,10.71
ORD-00279,2025-03-10,2025-03-11,CUST-0141,Consumer,Central,Ohio,Columbus,Office Supplies,Storage,Desktop Organizer,128.64,5,0.0,29.41
ORD-00963,2025-03-10,2025-03-12,CUST-0099,Corporate,South,North Carolina,Raleigh,Office Supplies,Storage,Desktop Organizer,64.1,3,0.2,8.04
ORD-01031,2025-03-10,2025-03-15,CUST-0122,Consumer,Central,Ohio,Columbus,Technology,Laptops,Gaming Laptop G5,4601.58,4,0.2,284.03
ORD-00756,2025-03-10,2025-03-15,CUST-0387,Consumer,Central,Michigan,Grand Rapids,Office Supplies,Paper,Premium Printing Paper,220.05,5,0.05,44.14
ORD-00761,2025-03-10,2025-03-15,CUST-0257,Corporate,West,Arizona,Tucson,Office Supplies,Paper,Premium Printing Paper,80.03,2,0.15,11.39
ORD-00781,2025-03-10,2025-03-12,CUST-0008,Consumer,South,Louisiana,New Orleans,Technology,Accessories,Wireless Mouse,136.08,5,0.05,17.9
ORD-00713,2025-03-11,2025-03-14,CUST-0269,Corporate,Central,Michigan,Grand Rapids,Technology,Accessories,USB-C Hub,168.91,4,0.2,11.96
ORD-00348,2025-03-11,2025-03-14,CUST-0040,Consumer,West,Oregon,Eugene,Technology,Accessories,Mechanical Keyboard,339.33,5,0.15,35.16
ORD-01082,2025-03-11,2025-03-14,CUST-0036,Consumer,East,Virginia,Norfolk,Office Supplies,Binders,Document Folder Set,50.48,4,0.1,9.08
ORD-00149,2025-03-11,2025-03-15,CUST-0381,Consumer,West,Nevada,Las Vegas,Technology,Phones,5G Phone Max,3293.19,5,0.0,635.49
ORD-00507,2025-03-11,2025-03-13,CUST-0214,Consumer,West,Nevada,Las Vegas,Office Supplies,Storage,Archive Box Set,31.46,1,0.05,6.16
ORD-00187,2025-03-11,2025-03-16,CUST-0314,Small Business,East,Pennsylvania,Allentown,Office Supplies,Storage,File Storage Box,39.12,2,0.15,6.47
ORD-00371,2025-03-11,2025-03-15,CUST-0290,Consumer,South,North Carolina,Charlotte,Technology,Phones,5G Phone Max,3270.23,6,0.1,332.74
ORD-01476,2025-03-11,2025-03-12,CUST-0269,Consumer,East,Virginia,Norfolk,Furniture,Desks,Office Work Desk,1555.26,5,0.0,263.96
ORD-00274,2025-03-11,2025-03-15,CUST-0032,Consumer,Central,Michigan,Grand Rapids,Technology,Phones,5G Phone Max,2594.45,5,0.2,172.93
ORD-00768,2025-03-12,2025-03-15,CUST-0227,Consumer,Central,Ohio,Columbus,Office Supplies,Binders,Document Folder Set,26.52,2,0.1,4.26
ORD-00612,2025-03-12,2025-03-13,CUST-0290,Consumer,East,Pennsylvania,Pittsburgh,Technology,Laptops,Gaming Laptop G5,2603.52,2,0.0,511.64
ORD-01308,2025-03-12,2025-03-13,CUST-0069,Corporate,West,Nevada,Las Vegas,Technology,Accessories,USB-C Hub,91.3,2,0.0,14.63
ORD-00327,2025-03-13,2025-03-18,CUST-0036,Corporate,South,Alabama,Montgomery,Technology,Phones,Budget Smartphone X,1327.43,4,0.15,121.85
ORD-00145,2025-03-13,2025-03-15,CUST-0069,Consumer,South,North Carolina,Raleigh,Technology,Accessories,USB-C Hub,86.85,2,0.15,7.28
ORD-00693,2025-03-13,2025-03-17,CUST-0089,Consumer,Central,Wisconsin,Milwaukee,Furniture,Tables,Round Conference Table,1190.18,4,0.3,-4.87
ORD-00333,2025-03-13,2025-03-18,CUST-0200,Consumer,West,Arizona,Tucson,Technology,Phones,Budget Smartphone X,1136.26,3,0.0,231.17
ORD-00118,2025-03-13,2025-03-16,CUST-0214,Consumer,West,Washington,Spokane,Office Supplies,Storage,Desktop Organizer,77.1,3,0.1,15.86
ORD-00765,2025-03-13,2025-03-17,CUST-0072,Consumer,South,Tennessee,Nashville,Furniture,Tables,Meeting Table,1518.51,3,0.0,279.87
ORD-00769,2025-03-13,2025-03-14,CUST-0364,Consumer,East,Pennsylvania,Philadelphia,Office Supplies,Binders,A4 Ring Binder,85.87,7,0.05,17.03
ORD-00220,2025-03-14,2025-03-17,CUST-0048,Consumer,West,Washington,Spokane,Furniture,Tables,Side Table,596.15,4,0.1,52.55
ORD-01480,2025-03-14,2025-03-18,CUST-0006,Small Business,East,Pennsylvania,Philadelphia,Office Supplies,Binders,Premium Binder,85.93,5,0.0,23.29
ORD-01296,2025-03-14,2025-03-15,CUST-0043,Small Business,East,Florida,Orlando,Technology,Accessories,Wireless Mouse,55.52,2,0.1,6.48
ORD-00668,2025-03-15,2025-03-20,CUST-0175,Small Business,East,New York,Rochester,Furniture,Chairs,Visitor Chair,397.52,3,0.0,50.89
ORD-00318,2025-03-15,2025-03-18,CUST-0149,Consumer,West,Oregon,Portland,Office Supplies,Storage,Desktop Organizer,51.53,2,0.05,9.69
ORD-00184,2025-03-15,2025-03-19,CUST-0364,Corporate,South,Louisiana,Baton Rouge,Technology,Accessories,Mechanical Keyboard,233.42,3,0.05,39.38
ORD-00576,2025-03-15,2025-03-18,CUST-0357,Consumer,East,Virginia,Norfolk,Furniture,Tables,Side Table,896.07,6,0.0,163.53
ORD-01345,2025-03-15,2025-03-18,CUST-0125,Consumer,East,New York,Buffalo,Office Supplies,Binders,A4 Ring Binder,43.91,4,0.05,7.67
ORD-00323,2025-03-16,2025-03-19,CUST-0007,Consumer,South,Alabama,Montgomery,Technology,Laptops,Ultrabook Air 13,1144.88,1,0.1,165.03
ORD-00320,2025-03-16,2025-03-20,CUST-0193,Consumer,West,Nevada,Las Vegas,Office Supplies,Binders,Premium Binder,102.06,6,0.0,25.83
ORD-00200,2025-03-16,2025-03-20,CUST-0047,Corporate,West,California,Los Angeles,Furniture,Tables,Side Table,163.48,1,0.0,24.33
ORD-01401,2025-03-16,2025-03-20,CUST-0169,Corporate,West,Nevada,Las Vegas,Technology,Accessories,USB-C Hub,63.33,2,0.3,0.97
ORD-00177,2025-03-16,2025-03-19,CUST-0154,Consumer,South,Tennessee,Knoxville,Furniture,Chairs,Executive Chair,1550.98,4,0.05,228.55
ORD-00525,2025-03-16,2025-03-21,CUST-0176,Small Business,Central,Illinois,Peoria,Technology,Accessories,USB-C Hub,264.11,7,0.2,21.41
ORD-01371,2025-03-17,2025-03-22,CUST-0219,Small Business,West,Oregon,Portland,Office Supplies,Binders,Premium Binder,46.56,3,0.1,8.26
ORD-00031,2025-03-17,2025-03-19,CUST-0341,Consumer,Central,Ohio,Columbus,Technology,Phones,5G Phone Max,663.85,1,0.05,88.09
ORD-00410,2025-03-17,2025-03-22,CUST-0126,Consumer,East,Virginia,Norfolk,Office Supplies,Binders,A4 Ring Binder,8.92,1,0.3,0.71
ORD-00739,2025-03-17,2025-03-18,CUST-0086,Consumer,East,New York,Rochester,Furniture,Tables,Meeting Table,2031.56,4,0.05,240.59
ORD-00733,2025-03-18,2025-03-19,CUST-0149,Corporate,East,Georgia,Atlanta,Office Supplies,Paper,Copy Paper Box,184.24,7,0.15,30.87
ORD-00638,2025-03-18,2025-03-19,CUST-0152,Consumer,West,Washington,Seattle,Furniture,Chairs,Executive Chair,328.04,1,0.2,13.43
ORD-00632,2025-03-18,2025-03-20,CUST-0156,Corporate,East,New York,New York City,Technology,Laptops,Gaming Laptop G5,1261.14,1,0.05,191.22
ORD-00147,2025-03-18,2025-03-19,CUST-0280,Consumer,West,California,San Diego,Technology,Accessories,Wireless Mouse,54.47,2,0.05,9.03
ORD-00601,2025-03-18,2025-03-21,CUST-0359,Small Business,West,Washington,Seattle,Furniture,Chairs,Executive Chair,2365.95,7,0.2,118.28
ORD-01221,2025-03-18,2025-03-21,CUST-0269,Consumer,South,Louisiana,New Orleans,Technology,Accessories,Wireless Mouse,182.63,6,0.0,39.24
ORD-00372,2025-03-18,2025-03-21,CUST-0095,Consumer,Central,Texas,Dallas,Technology,Laptops,Ultrabook Air 13,7647.74,7,0.1,1095.96
ORD-00942,2025-03-18,2025-03-22,CUST-0053,Consumer,West,California,Fresno,Technology,Laptops,Ultrabook Air 13,7375.37,6,0.0,1531.01
ORD-00059,2025-03-19,2025-03-24,CUST-0274,Consumer,South,South Carolina,Charleston,Technology,Accessories,USB-C Hub,117.82,3,0.2,8.35
ORD-01250,2025-03-19,2025-03-22,CUST-0007,Consumer,South,Alabama,Birmingham,Office Supplies,Binders,Premium Binder,65.14,4,0.05,11.46
ORD-00808,2025-03-19,2025-03-21,CUST-0336,Corporate,South,North Carolina,Charlotte,Office Supplies,Storage,Archive Box Set,264.32,7,0.0,53.98
ORD-00460,2025-03-19,2025-03-22,CUST-0071,Small Business,South,Tennessee,Memphis,Office Supplies,Binders,A4 Ring Binder,23.95,2,0.05,5.29
ORD-00944,2025-03-19,2025-03-22,CUST-0280,Consumer,West,Washington,Tacoma,Furniture,Desks,Standing Desk,379.58,1,0.2,18.14
ORD-01291,2025-03-19,2025-03-22,CUST-0028,Corporate,West,Washington,Spokane,Technology,Phones,Budget Smartphone X,1023.17,3,0.1,117.8
ORD-01108,2025-03-20,2025-03-21,CUST-0178,Corporate,South,South Carolina,Columbia,Office Supplies,Paper,Copy Paper Box,116.33,4,0.15,19.84
ORD-00526,2025-03-20,2025-03-23,CUST-0112,Consumer,Central,Texas,Austin,Furniture,Desks,Office Work Desk,1320.4,4,0.0,208.65
ORD-01277,2025-03-21,2025-03-23,CUST-0120,Small Business,East,Florida,Tampa,Furniture,Chairs,Ergonomic Office Chair,1470.56,6,0.0,249.09
ORD-01238,2025-03-21,2025-03-26,CUST-0025,Small Business,East,Pennsylvania,Pittsburgh,Office Supplies,Storage,Archive Box Set,52.05,2,0.2,6.27
ORD-00696,2025-03-21,2025-03-22,CUST-0301,Small Business,South,Alabama,Montgomery,Office Supplies,Storage,File Storage Box,57.7,3,0.05,10.4
ORD-00787,2025-03-23,2025-03-26,CUST-0211,Consumer,East,Florida,Miami,Technology,Phones,5G Phone Max,3787.22,7,0.2,266.49
ORD-00691,2025-03-23,2025-03-28,CUST-0387,Consumer,Central,Michigan,Grand Rapids,Furniture,Tables,Side Table,288.96,2,0.1,33.12
ORD-00155,2025-03-23,2025-03-25,CUST-0347,Small Business,West,Oregon,Eugene,Furniture,Desks,Compact Study Desk,1358.7,7,0.05,173.04
ORD-00775,2025-03-23,2025-03-28,CUST-0223,Corporate,East,New York,Rochester,Furniture,Tables,Meeting Table,1119.34,2,0.05,138.23
ORD-00479,2025-03-24,2025-03-29,CUST-0309,Consumer,Central,Ohio,Cleveland,Furniture,Desks,Office Work Desk,2293.51,7,0.05,295.93
ORD-00826,2025-03-24,2025-03-27,CUST-0087,Consumer,West,California,Los Angeles,Furniture,Desks,Office Work Desk,2024.2,6,0.0,294.41
ORD-00886,2025-03-24,2025-03-29,CUST-0337,Consumer,West,Oregon,Eugene,Office Supplies,Paper,Recycled Paper Pack,112.13,4,0.0,25.07
ORD-01150,2025-03-24,2025-03-25,CUST-0241,Corporate,Central,Wisconsin,Milwaukee,Furniture,Desks,Standing Desk,1061.97,2,0.0,144.83
ORD-01074,2025-03-25,2025-03-29,CUST-0181,Small Business,Central,Michigan,Grand Rapids,Technology,Accessories,USB-C Hub,137.68,3,0.0,26.87
ORD-01156,2025-03-25,2025-03-30,CUST-0014,Consumer,South,Tennessee,Nashville,Office Supplies,Binders,Document Folder Set,62.77,5,0.15,10.59
ORD-00977,2025-03-25,2025-03-26,CUST-0368,Corporate,East,Florida,Jacksonville,Furniture,Tables,Side Table,972.18,6,0.05,115.8
ORD-00114,2025-03-25,2025-03-26,CUST-0387,Small Business,Central,Ohio,Cincinnati,Furniture,Chairs,Ergonomic Office Chair,1692.55,7,0.05,215.08
ORD-00846,2025-03-25,2025-03-29,CUST-0146,Corporate,South,Tennessee,Memphis,Technology,Accessories,USB-C Hub,214.68,5,0.05,37.2
ORD-00280,2025-03-25,2025-03-27,CUST-0017,Corporate,Central,Ohio,Cleveland,Furniture,Desks,Compact Study Desk,323.01,2,0.2,15.83
ORD-01441,2025-03-26,2025-03-30,CUST-0188,Consumer,West,Nevada,Las Vegas,Technology,Phones,5G Phone Max,627.35,1,0.1,67.54
ORD-00934,2025-03-26,2025-03-31,CUST-0049,Consumer,East,Florida,Tampa,Office Supplies,Storage,Archive Box Set,71.42,2,0.05,16.53
ORD-01312,2025-03-26,2025-03-30,CUST-0055,Consumer,South,North Carolina,Charlotte,Furniture,Tables,Round Conference Table,448.44,1,0.0,83.19
ORD-00551,2025-03-26,2025-03-29,CUST-0343,Corporate,East,Georgia,Augusta,Technology,Accessories,Wireless Mouse,168.58,7,0.1,24.95
ORD-00587,2025-03-26,2025-03-29,CUST-0062,Consumer,West,Arizona,Tucson,Technology,Phones,5G Phone Max,620.74,1,0.1,84.82
ORD-01115,2025-03-26,2025-03-31,CUST-0327,Consumer,Central,Ohio,Columbus,Technology,Accessories,Wireless Mouse,137.2,5,0.1,14.12
ORD-00190,2025-03-27,2025-03-29,CUST-0098,Consumer,West,California,San Diego,Office Supplies,Binders,A4 Ring Binder,61.58,5,0.0,13.1
ORD-00592,2025-03-27,2025-03-30,CUST-0276,Small Business,East,Florida,Orlando,Office Supplies,Paper,Recycled Paper Pack,94.59,4,0.1,14.88
ORD-00467,2025-03-27,2025-04-01,CUST-0057,Consumer,South,South Carolina,Charleston,Technology,Accessories,Mechanical Keyboard,420.43,6,0.05,76.23
ORD-00901,2025-03-27,2025-03-30,CUST-0185,Small Business,South,Tennessee,Knoxville,Technology,Phones,5G Phone Max,2317.89,4,0.15,188.45
ORD-01445,2025-03-28,2025-03-29,CUST-0357,Consumer,South,South Carolina,Charleston,Furniture,Chairs,Ergonomic Office Chair,712.14,3,0.1,80.64
ORD-00795,2025-03-28,2025-03-31,CUST-0156,Consumer,East,Pennsylvania,Pittsburgh,Technology,Accessories,USB-C Hub,92.83,2,0.0,16.71
ORD-01422,2025-03-28,2025-03-29,CUST-0202,Small Business,East,New York,New York City,Office Supplies,Storage,Desktop Organizer,49.71,2,0.05,8.88
